user_id,items_count,total_spent,recommend
djandreefelipee,3.0,29.979999999999997,
djcharles02,48.0,466.6500000000001,100.0
djdeceit,20.0,202.88000000000002,
djjafeth,68.0,896.3900000000002,
djjaraxxus,111.0,1609.2200000000005,100.0
djm3h,92.0,820.8400000000004,100.0
djmog,377.0,4796.94999999997,
djmp300,118.0,1053.2300000000005,
djnemonic,3876.0,28534.10000000254,100.0
djnewell01,18.0,152.92999999999998,
djnien123,69.0,569.6800000000002,
djoker888,3.0,19.97,100.0
djoncarlo,24.0,194.89000000000001,
djorpheusmusic,91.0,847.3000000000005,100.0
djreap3r,407.0,5306.509999999961,100.0
djturntable505,21.0,152.86,
dk_ith,36.0,456.7500000000001,100.0
dkasoundertow,50.0,543.6000000000001,
dkcasper,60.0,486.7100000000001,
dkdkd,19.0,139.89999999999998,
dkdlaudtn,38.0,229.7600000000001,
dktn25,9.0,69.96,
dkzinhoo,24.0,189.90000000000003,
dlbrad,223.0,3185.789999999986,
dmarket3,202.0,2649.699999999993,
dmaster4391,18.0,122.88999999999997,100.0
dmatrix,16.0,189.96,
dmckay,33.0,463.73000000000013,100.0
dmckean,5.0,129.95,
dmgmnt,28.0,250.82000000000002,0.0
dmitry_who,155.0,350.6000000000002,100.0
dmorrell,226.0,3353.1799999999876,
dnf696969,28.0,483.5500000000001,
dnfkjadsnfkdsnkfd,8.0,14.99,
dnsh38,66.0,690.5400000000002,100.0
dntrobmyhouseiwillfukuupb01,23.0,169.94000000000003,
do_it_for_my_nigga_harambe,107.0,1065.2500000000005,
dobosono,54.0,775.5500000000003,
dobrien,101.0,1064.3300000000004,
dobriennn,31.0,226.87,
docnoobius,305.0,3412.1099999999815,100.0
docpidge,101.0,1193.0700000000004,
doctor_who93,141.0,1730.8100000000009,100.0
doctorinsanovic,46.0,696.5900000000003,
doctorpotatoes,212.0,2003.980000000001,80.0
doctorwho1233,476.0,5900.479999999951,100.0
doctr,541.0,6760.319999999947,100.0
dodado1,52.0,387.7800000000001,100.0
dodecadumpling,65.0,727.5000000000003,75.0
dodohodo,1.0,0.0,
doflamingoaus1988,18.0,274.87,
dogD,95.0,995.4000000000003,
dogapp,1581.0,7931.849999999855,20.0
dogeBH,62.0,867.6200000000002,50.0
dogeatingcake,67.0,450.6800000000002,
dogeeful,48.0,390.7600000000001,
dogeislife,40.0,258.86,
dogemuchcool,98.0,1492.2300000000005,
doggies68,7.0,99.97,
dogmaster108,77.0,557.6500000000002,100.0
dogmob,79.0,858.3800000000005,100.0
dogpowerd,184.0,2390.309999999998,
dogrider,31.0,100.90999999999998,100.0
dogry7,15.0,74.96,
dogryan100,86.0,593.6700000000002,
dogsinspace,282.0,1631.0100000000016,0.0
doihaveid,20.0,194.9,
dojija,30.0,404.7900000000001,100.0
dojoeatdirt97,19.0,214.88000000000002,
dokeeffe58,29.0,188.77,
dokutora,84.0,641.4700000000003,50.0
dollynhow,148.0,1318.0900000000006,75.0
domeweed,54.0,645.6300000000002,100.0
domfunkle,214.0,2315.7999999999975,
dominator2001,15.0,165.91000000000003,100.0
dominicbourne,73.0,727.7300000000001,
dominicevans1,2.0,19.99,
dominiclim99,16.0,40.980000000000004,
dominozpizza-r-us,69.0,695.5300000000003,100.0
dommcmillan7,204.0,3028.8699999999913,
dommeh,1.0,4.99,
domoaut05,13.0,99.91999999999999,
dompx,13.0,69.96,
domrob,89.0,1194.3600000000004,100.0
donaldo666,66.0,479.5500000000003,
donaldqinshihunagditrump,77.0,731.5800000000003,100.0
donati,85.0,991.4900000000002,
dondopls,127.0,1562.1800000000005,
donfisher,70.0,1032.4600000000003,
dongah,125.0,1453.9900000000007,
donkaguy,62.0,436.6600000000002,75.0
donkeyduk01,109.0,1319.1000000000006,100.0
donkeyinyourface,116.0,1296.2500000000005,100.0
donkeysss,6.0,79.97,100.0
donlyn,191.0,1923.540000000001,
donni1234,40.0,709.7400000000001,100.0
dono1990,148.0,1221.3000000000004,67.0
donoradmin,1.0,0.0,
donovanFlame,93.0,696.6100000000002,100.0
dontbanirelia,41.0,74.92999999999999,50.0
dontcareaboutanything,6.0,44.97,
dontcopythisprofilelink,71.0,684.5800000000002,100.0
dontdisturbthecoffee,95.0,1149.2900000000004,100.0
dontevenbothercheckingthis,60.0,538.6200000000002,
dontgetmemed,183.0,2224.519999999999,100.0
dontgohere,85.0,1016.3800000000005,100.0
dontneedtoknow,34.0,49.97,100.0
dontplayinpipesanddrains,172.0,1927.7900000000009,100.0
dontreee,71.0,734.5500000000003,0.0
donutmaster123,352.0,4405.079999999968,
donwagon,5.0,24.97,
doobyjohnson,144.0,1309.1500000000005,100.0
dood2super,282.0,3250.8699999999844,100.0
doodlekin,284.0,3967.3799999999796,
doofen,32.0,320.7700000000001,
doogi,262.0,2086.9899999999993,100.0
doomkiller20911,51.0,193.87,
doomnoodles,23.0,271.81000000000006,
doomootron,10.0,0.0,
doompizza,3.0,69.97,
doomytheguru,119.0,1102.1300000000006,
doongidog,12.0,44.97,100.0
doooomie,34.0,386.55000000000007,
dootz,99.0,1003.3600000000004,86.0
dope_kidd,3.0,19.99,
dopedup,479.0,3998.4499999999534,
dopehat,21.0,44.959999999999994,
dopeycopey,109.0,1145.1400000000003,
dopeywhitefrost,62.0,498.7200000000002,100.0
doratheinbred,174.0,2444.7599999999975,100.0
doridoridoridori,50.0,293.83000000000004,100.0
dose_head,83.0,772.4000000000004,
dotasupimpa,123.0,1041.3800000000003,100.0
dotcomplicated,42.0,243.29000000000005,100.0
dotfear,14.0,149.92000000000002,
dothed4nnydance,58.0,709.4700000000003,75.0
dotodev,33.0,84.94999999999999,100.0
dougamer,412.0,4514.47999999997,50.0
douglasespich,219.0,2380.179999999992,
dougstork,54.0,410.6900000000001,
doutor0,46.0,427.64000000000016,
downundabruthahood,489.0,5176.349999999958,
doyouevensmokeweed,152.0,1238.5800000000004,90.0
doyouhavejam,14.0,139.89999999999998,
doyourdooty,22.0,84.93999999999998,100.0
doyouwantorp,73.0,674.5600000000002,100.0
dpskipper,16.0,379.85,67.0
dpswaffles,18.0,149.86999999999998,
dptdang,37.0,471.72000000000014,
dpuser,78.0,295.6900000000001,100.0
dq618,7.0,94.93999999999998,
dqtl74,160.0,1803.6400000000008,
dr-nick-au,5.0,59.97,
drAlMac,258.0,3538.8199999999847,100.0
dr_crazy_mii,122.0,1085.2600000000004,0.0
dr_evilcat,339.0,3583.9299999999794,
dracintosh,222.0,2369.259999999998,
dracklrye,86.0,1096.3400000000004,
dracoblazex,91.0,709.8600000000004,100.0
dracoyn,151.0,1680.720000000001,
dractarion,105.0,1565.1500000000005,
dracula871,22.0,214.90000000000003,
draedrax,49.0,251.77000000000007,
dragacane,170.0,2064.8000000000006,100.0
dragom2200,85.0,1163.4500000000003,
dragoncheetos,1.0,9.99,
dragonchief,264.0,3623.919999999985,0.0
dragonisaac8,190.0,1459.0700000000006,
dragonlore23,156.0,1813.8900000000008,100.0
dragonphoenix34,88.0,568.5500000000003,100.0
dragonsheart,304.0,4800.929999999975,
dragonvoke786,51.0,872.5400000000002,
dragonwarc,9.0,139.95,
dragonxx5,32.0,337.7800000000001,
dragoon1210,48.0,268.8000000000001,
dragoydn,16.0,134.92999999999998,
dragydragon,18.0,153.89,
drake7758,48.0,320.8200000000001,100.0
drakeliop,36.0,283.83000000000004,
drakeman1,34.0,394.75000000000006,100.0
drako227,40.0,246.80000000000004,100.0
drakosmasher1,98.0,780.3900000000003,
dramas_5,28.0,229.79000000000005,
drankmypurple,53.0,312.7500000000001,100.0
draoftwmate,156.0,1706.7900000000009,100.0
dratini147,48.0,374.6800000000001,100.0
dravenk,124.0,1788.0500000000006,100.0
drazsyker,407.0,5147.289999999961,100.0
drc127,110.0,1324.1900000000005,
drclockface,143.0,1678.1600000000008,100.0
drcpod,34.0,465.70000000000016,100.0
drcripple,49.0,744.6400000000002,
drdoob,97.0,940.4300000000004,100.0
drdrak3,57.0,544.5500000000002,
drduckphd,115.0,1613.7500000000007,
dream2506,111.0,57.85000000000002,100.0
dreamkub,74.0,716.9500000000004,
dreamyoas,40.0,136.87999999999997,
dredless,99.0,987.3200000000004,
dreo612,121.0,1270.1800000000005,
drewthorpe,2.0,19.99,
drewwyg,51.0,537.6600000000002,
drftkinG,18.0,55.95,100.0
drhax173,185.0,2370.509999999998,
driftinWITHIN,18.0,44.97,100.0
drilljose,33.0,64.94,100.0
drizzlexstyle,14.0,0.0,
drkmoon,35.0,94.93999999999998,
drkrise,398.0,4241.66999999997,0.0
drkritisch,71.0,917.4700000000004,100.0
drkwll,4.0,24.98,
drlphantalon,1.0,0.0,
drmaggie,3.0,12.97,
drmeeep,66.0,674.5900000000003,0.0
drmysterious,44.0,386.73000000000013,
drnipslip,36.0,251.81000000000006,100.0
droccteclemon,184.0,1711.150000000001,100.0
droidcommandohero,89.0,729.4700000000004,100.0
droids18,50.0,421.72000000000014,100.0
dromhydrax,42.0,305.7300000000001,100.0
dropbearloc,29.0,449.7800000000001,
dropitwhenitshot,261.0,3698.899999999985,100.0
droppingskids,39.0,259.84000000000003,
dropssdrop,15.0,261.9,
drrope,3.0,24.98,
drsaw,81.0,1062.3600000000004,100.0
drsparky,45.0,380.7500000000001,80.0
drstem_drstem,212.0,2327.8999999999974,100.0
drsunshine901,33.0,319.7500000000001,
drsuperezla,17.0,45.97,100.0
druex,86.0,1001.1100000000005,
drugweeduser,46.0,324.71000000000015,100.0
druhze,79.0,849.2700000000003,
druidisbea,74.0,605.7400000000001,
druittmatee,49.0,511.73000000000013,100.0
drunkBrain,11.0,29.979999999999997,
drunkchef,57.0,324.81000000000006,89.0
drunkenmitch,84.0,1057.3400000000004,
druxyyouth,161.0,1874.8000000000009,
drvadgers,123.0,1465.2000000000005,
drvengele,76.0,1112.1700000000003,100.0
drybones456,15.0,161.87000000000003,
drycows,75.0,969.4900000000004,
dryzeak,51.0,435.65000000000015,67.0
dsa1236126dsasd2a6,21.0,183.91000000000003,
dsmob,21.0,199.87000000000003,100.0
dsonix3,1.0,0.0,
dspec2,104.0,1546.1700000000005,
dstack,72.0,933.4700000000004,
dstru444,15.0,235.85000000000002,
duanea85,84.0,824.4300000000004,
dubstep3000,148.0,1851.3300000000006,100.0
dubzie,127.0,1232.8200000000006,
duchmrowki,174.0,834.7600000000009,
duck0501,73.0,368.75000000000017,100.0
duckboy1233,90.0,1044.4900000000002,100.0
duckcuck,167.0,1566.9100000000008,100.0
duckcud,179.0,1886.3200000000008,
ducklann,4.0,84.96,
duckmail,76.0,1042.4500000000003,100.0
duckonthetruck,79.0,686.5600000000002,100.0
ducksswamp,39.0,439.74000000000007,80.0
ductran_asian-boy1000,3.0,0.0,
dudabzborges,2.0,0.0,
dudbomber,40.0,346.66000000000014,
duddles1314,22.0,324.86,
dude2193,170.0,2031.680000000001,
dude492,116.0,1442.1200000000006,
dudewheresmykunt,8.0,54.96,
dudley241,21.0,263.85,
dudu_2002,87.0,765.3800000000003,
dudumon,51.0,243.23000000000013,100.0
dudutp_20,138.0,505.59000000000015,100.0
duetime,11.0,79.96,
duffjr96,89.0,1165.0600000000004,
duffyfunk,184.0,2490.549999999997,
dugec01,232.0,2664.0699999999933,100.0
duhcreationz,24.0,219.88000000000002,
duhelo,40.0,335.80000000000007,
duhman1,4.0,9.99,
dukewikoli,208.0,1986.530000000001,100.0
dukic,41.0,149.85,
duludulu,23.0,286.81000000000006,
dumbassscout2005,73.0,487.67000000000013,25.0
dumbdumb999,2.0,29.979999999999997,
dumbwit,40.0,190.92000000000002,
dumpalog,43.0,428.7500000000001,
dumpface,399.0,4533.389999999964,100.0
dun101jr,76.0,421.6400000000002,
duncan_mccoll321,158.0,1559.8900000000008,100.0
dunlookerr,45.0,274.82000000000005,100.0
dunnowhy54,10.0,69.96,
dunwanluv,14.0,44.97,
duqdl3303,153.0,1246.9700000000005,100.0
durdinga13,23.0,139.92,
durolan2535,66.0,304.6500000000002,100.0
durry_rd,55.0,587.5500000000003,100.0
durtle3,16.0,94.92999999999999,
dusk2,162.0,2532.6399999999976,
dusoyerpe,2.0,0.0,
dusskK,45.0,518.6500000000001,100.0
dustinmagix,65.0,389.73000000000013,
dustrix,81.0,927.4500000000004,
dustydustkid,83.0,708.5400000000003,
dutchcone,181.0,2253.6299999999987,100.0
duzim,355.0,3356.8799999999737,75.0
dvd585,363.0,3800.959999999975,100.0
dvorak33,173.0,1747.5800000000008,
dvs,36.0,340.7300000000001,50.0
dwaiter,241.0,1680.4100000000012,
dwarfenninja,18.0,228.87000000000003,
dwyn190,162.0,2126.57,
dxzone12359,214.0,2303.7099999999978,100.0
dy4life,9.0,204.95000000000002,
dyballs_tits,159.0,2138.789999999999,
dyl43,58.0,798.3500000000003,
dylan1234,107.0,756.4800000000004,
dylan_12996,92.0,1417.3500000000004,
dylancarroll2,53.0,690.6000000000001,0.0
dylanthevillan55,37.0,554.7100000000002,100.0
dylanvendt,67.0,954.5200000000003,
dyldo13,116.0,1537.9800000000005,
dynabomb,34.0,319.83000000000004,
dynamoburrito,56.0,715.4900000000004,100.0
dyslexicdew,105.0,1793.1500000000005,100.0
dzakuan,367.0,3220.369999999984,80.0
dzweck,74.0,898.4100000000004,
e-a-g-l-e-s_eagles,55.0,698.6800000000002,100.0
e45g4w4t,110.0,633.5300000000002,100.0
e54385991,102.0,1646.3200000000004,
eEssiEe,36.0,314.84000000000003,100.0
eXumes,47.0,549.1700000000002,
e_tee,6.0,24.98,
eaglebread,226.0,2916.0499999999925,
eaglehawk_,136.0,1846.9400000000007,50.0
eamonflame,184.0,2069.7700000000004,100.0
eamonshort,400.0,3421.0099999999666,
earthsea,56.0,1079.3000000000002,100.0
earthtapestry22,27.0,176.83,100.0
easiername5,20.0,74.98,
easilypersuaded,65.0,640.5100000000002,
eastereggseamus,21.0,169.89,
easy_monkey123,4.0,49.96,
eat_toast,9.0,124.93999999999998,
eatingcabbage,12.0,114.94999999999999,
eatinggrass,128.0,1337.9800000000007,
eatmycrab,5.0,29.979999999999997,
eattkegkilla,24.0,329.91,
eazc,84.0,1177.1500000000003,
eaze203,445.0,4355.989999999961,
eazyE500,9.0,69.95,100.0
ebbsnone,246.0,2707.919999999991,
ebil6177,192.0,2433.429999999998,100.0
ebolaspounge,69.0,652.5900000000001,100.0
ebroks,24.0,144.92,
ec7yp4,11.0,14.99,100.0
ecguymer,374.0,3929.1899999999714,100.0
ech0charlie,8.0,109.94999999999999,
echo125,205.0,2263.6999999999994,75.0
ecobro3,23.0,173.85,100.0
ecosweetz,39.0,353.2700000000001,100.0
ectopuddingg,173.0,2007.2600000000011,
ecupcakes,93.0,1201.2700000000004,
eddiedankmemes,73.0,454.66000000000014,33.0
eddiegoco,26.0,169.9,
eddievedder,5.0,19.99,
eddy626001,68.0,626.6900000000002,
eddy96,129.0,1347.1000000000006,100.0
eddyfry,3.0,19.98,
edenist,228.0,2846.979999999991,100.0
edgar_its_the_popo,48.0,140.89,100.0
edgyarthur,78.0,957.4700000000003,
edikaros,70.0,783.3900000000003,100.0
edilsoncordeiro,34.0,210.79000000000002,
editadav,17.0,160.87,100.0
editinggod,18.0,211.91,100.0
edmartin,23.0,94.91999999999999,100.0
edmw,183.0,2179.6,
edpots,243.0,2063.710000000001,
edrhey,56.0,750.5800000000003,
edryl,10.0,9.99,
eduardo281,92.0,436.6700000000001,0.0
eduardo3045,21.0,29.979999999999997,100.0
eduardox23,112.0,788.5500000000002,100.0
educASIAN,15.0,239.90000000000003,
educatedpotato,33.0,456.7500000000001,100.0
edufiori,10.0,79.92999999999999,
edunhzi,6.0,24.98,
edwarddavis,129.0,938.4000000000003,100.0
edwardkoo,31.0,187.86,
edwardthomas6262,71.0,816.4800000000004,
edwardza,3.0,59.99,
edyac,182.0,2075.110000000001,100.0
eeades2,2.0,19.99,
eeda55,20.0,101.91999999999997,
eeeeeeeeeltruT,193.0,2011.090000000001,100.0
eel_deuce,116.0,1150.3600000000004,100.0
eeyuppers,1.0,9.99,
efaoifhoeifhaoweifhwawe,71.0,702.4600000000004,
efefuyg3g4u5u22u4yv,49.0,518.6200000000001,100.0
efey123,28.0,410.7600000000001,
efloe,6.0,59.96,
egftw,57.0,154.89,100.0
egggudetama,19.0,97.92999999999998,
eggheads,55.0,377.8300000000001,100.0
egglez,73.0,837.4500000000004,
eggnot,38.0,94.91999999999999,100.0
eggrith,42.0,688.6800000000001,
eggyy,250.0,2910.81999999999,100.0
egorkay,42.0,561.6700000000001,
ehehmypinylel,49.0,189.80000000000007,100.0
ehekatI,596.0,6177.909999999934,100.0
ehhfu,187.0,2233.539999999999,
ehhhheh,19.0,42.96,
ehrenthor,61.0,686.5900000000003,100.0
eiW0Y9he,129.0,1458.1500000000005,0.0
eiberg10,81.0,727.4700000000004,100.0
eichi12022,24.0,184.88,
eight8ate,127.0,1604.9500000000005,
eiglow,52.0,349.7400000000001,100.0
eileen007,49.0,526.7100000000002,100.0
eirfanmaniac2,15.0,95.90999999999998,
ej600,156.0,1508.1200000000006,100.0
ej908,57.0,544.7100000000002,100.0
ejctr,28.0,259.88,
ejomandac,30.0,160.91,
ejthesnakehunter,54.0,505.69000000000017,100.0
ekenator,117.0,1920.2200000000005,
el-Gusto,213.0,2540.3799999999956,100.0
elNiggle,104.0,570.6300000000002,
el_yiddo,127.0,2298.619999999998,
elarad,30.0,174.9,
elarto56,61.0,465.6000000000002,100.0
elasticgoose,42.0,416.64000000000016,100.0
elblankazo,15.0,65.93,100.0
elcasero,108.0,354.5800000000002,100.0
elchig,145.0,2213.859999999999,100.0
eldent,16.0,69.96,
eldoro100,171.0,1857.660000000001,
eldoubleu,268.0,3078.8999999999855,100.0
elducttape,53.0,371.7100000000001,75.0
electricitylikesme,69.0,977.4400000000003,
electricjuank,14.0,69.96,
electrojevs,18.0,34.99,
eledga,180.0,1866.3900000000008,100.0
elegantskullmid,68.0,205.85,100.0
elektrah_,22.0,301.87,
elektro_haus,342.0,4069.2099999999764,100.0
elements616,62.0,585.5100000000002,100.0
elephantdick,95.0,570.6100000000002,50.0
elevade,116.0,1119.2000000000005,100.0
elfantman,39.0,654.69,
elfboyslim,151.0,1344.0600000000006,
elfstrength,21.0,329.83000000000004,
elgazzito,22.0,247.84000000000003,
elgerjp,329.0,1895.000000000002,100.0
elglue-o,20.0,84.93999999999998,
elgost25,33.0,439.71000000000015,
elheat,154.0,2140.76,100.0
elijahwells,40.0,412.7800000000001,100.0
elind21,29.0,362.82000000000005,100.0
elishabridge3,95.0,809.4100000000003,100.0
elit3speed,92.0,1180.3600000000004,
elite_artist,15.0,14.99,
elite_m8,53.0,589.6100000000001,100.0
eliteboy,26.0,284.86000000000007,67.0
eliteknightaust,130.0,1414.1500000000005,100.0
elitelurker,285.0,2599.989999999997,
elitepaperweight,61.0,819.6000000000001,
elizavetalizzy,72.0,947.2900000000004,
eljaych,37.0,410.7500000000001,100.0
eljaytee,12.0,157.94000000000003,
eljefe2171,84.0,645.5600000000003,88.0
eljong,40.0,194.83,100.0
elkpodeush,32.0,198.8,50.0
ellioshow,96.0,1290.2400000000005,100.0
elliottgame,87.0,551.6600000000001,25.0
elly420,36.0,289.7800000000001,0.0
elmattothefatto,47.0,543.6100000000001,100.0
elmosradioactivechicken,12.0,199.91,
elnegrohermoso,39.0,306.81000000000006,100.0
elnicoWTF,12.0,19.99,100.0
elnixo,35.0,468.7000000000001,100.0
elnoob1,28.0,251.80000000000007,
elrims,141.0,1088.2500000000005,100.0
elshelen,126.0,944.6400000000007,100.0
elsiiskewl,15.0,34.97,
elsteffe,141.0,555.5000000000003,100.0
elstretchington,87.0,930.3000000000005,
elusivegamer,30.0,279.84000000000003,
elvisCochuelo,4.0,0.0,
elwnnokawaii,51.0,339.77000000000004,100.0
elwnyetadelgrupo,55.0,426.80000000000007,
emad112,2.0,0.0,
emango18,107.0,1141.3400000000004,
emanoel23,2.0,19.99,
emceekerser4lyf,14.0,124.90999999999997,
emersyn,78.0,844.3900000000004,100.0
emgee2,40.0,445.70000000000016,
emily_jayne96,8.0,50.940000000000005,
emilymaykong,15.0,93.93999999999998,
eminisc,66.0,622.6000000000003,100.0
emmettjenkins,21.0,218.83000000000004,
emorisu,98.0,1032.1800000000005,100.0
empathy,49.0,730.6300000000002,
empdude,40.0,325.7600000000001,
emperorsly,281.0,3267.7899999999886,
empiregames,170.0,1674.3600000000008,88.0
employedaca,6.0,9.99,
empoleous,403.0,4413.449999999959,100.0
emporer88,70.0,737.6200000000002,80.0
emupantsu,25.0,215.78000000000003,
emurphy8,29.0,325.80000000000007,
en-esta-partecita-esta-zacler,87.0,441.61000000000024,100.0
enVusGaming,203.0,2060.130000000001,100.0
enaz_elag,78.0,723.5000000000003,
enchantress82,97.0,1034.2600000000004,100.0
end978,314.0,3062.5699999999824,67.0
end_,340.0,3326.9099999999803,100.0
endel1990,82.0,282.56000000000023,100.0
enderboy360,18.0,240.87,
enderhunter_52,29.0,674.6700000000001,
endlesstrail,189.0,1887.4500000000012,
endlesszz,25.0,109.94,100.0
endmau5,57.0,627.71,100.0
endmysufferingfromIB,20.0,144.88,
endradigo,19.0,247.87,100.0
endrewh,22.0,84.93999999999998,
enflan,90.0,759.4200000000004,
engfoipewng,22.0,224.87,
enginemaniac314,140.0,1616.8900000000008,
engken,9.0,74.94999999999999,
engynoob,47.0,483.7500000000001,
enigmaenigma,117.0,1454.0900000000006,
ennaj25,6.0,0.0,
enricovdoliveira,21.0,189.9,100.0
enriixd,4.0,4.99,
entempto,34.0,287.89000000000004,100.0
enterprize101,25.0,199.82000000000002,
enticeprofile,23.0,225.84000000000003,100.0
entirionn,246.0,2511.1199999999935,100.0
entou,35.0,367.7200000000001,
envious-,10.0,114.92999999999999,
envixx,6.0,44.98,
enzedjack,37.0,284.79000000000013,
enzommt2000,47.0,273.91,
eomd,25.0,214.85000000000002,100.0
epagames,355.0,3220.119999999989,71.0
eph3k,5.0,49.96,
epic_doom,476.0,2883.7199999999834,100.0
epic_taco,144.0,629.4300000000003,88.0
epicbananadotcom,165.0,1392.0100000000007,
epicbumface,154.0,1581.7000000000007,100.0
epiccheezus,43.0,302.82000000000005,
epicfeedtime,47.0,531.6200000000001,
epiclolXD,53.0,611.3800000000002,
epiclyralphy,503.0,5923.879999999945,100.0
epicmcphail,16.0,165.88000000000002,
epicmorschmellowz,255.0,2780.279999999992,
epicnugg,140.0,1147.2300000000005,100.0
epicpieman101,151.0,1539.8300000000008,
epicrawrtime,111.0,962.4700000000004,
epicscoutfan,152.0,1424.0700000000006,100.0
epicsnail1996,99.0,1209.2400000000005,50.0
epicssy,104.0,917.3300000000005,
epicwaffle,4.0,49.96,
epserlon63,273.0,2966.0099999999898,
epsilon346,135.0,1566.8500000000008,
epullay,245.0,1576.8600000000013,100.0
equiinax,157.0,1240.1800000000005,75.0
equinox97,69.0,773.5200000000003,100.0
erShrekt,5.0,19.99,
erangaea,196.0,2193.779999999999,100.0
eraqkiwi,10.0,109.94999999999999,100.0
erase883,433.0,6533.069999999953,
eren3440,66.0,368.72000000000014,
erenberry,68.0,638.6500000000002,100.0
erenmi,22.0,126.88999999999997,
erenplz,12.0,69.94,
erggjmuyg,154.0,1159.2200000000005,67.0
eric0417,191.0,2426.3199999999965,100.0
ericasdfg,39.0,328.83000000000004,
erickdsr2013,64.0,69.94999999999999,
erickoiv,6.0,24.98,
ericwashea123,11.0,74.95,100.0
ernvenom,1.0,0.0,
erog,6.0,64.94999999999999,
eronppbr,9.0,49.97,
eroth,75.0,669.4600000000004,100.0
error404olofmeister,41.0,98.89999999999999,100.0
error515,24.0,296.86,
errro474,107.0,674.5300000000003,100.0
eryx89,91.0,1039.3300000000004,
escapetradingprofile,92.0,289.83000000000004,100.0
escrimakali,28.0,289.59,
esem88,67.0,708.3400000000001,100.0
esema1234,89.0,342.77000000000004,33.0
essex666,250.0,3513.049999999985,100.0
essozaza147,1.0,0.0,
estragoneX,3.0,39.97,
eswarr,3.0,0.0,
eszt0r_bot,25.0,375.80000000000007,
eterna_amn,107.0,1269.8900000000006,100.0
eternalblast,105.0,1037.2600000000004,100.0
eternalblast1,2.0,19.98,
eternaljimmies,38.0,360.73000000000013,
eternaltacoz99,23.0,0.0,
etetertertetet,1.0,0.0,
ethan7788,36.0,304.7700000000001,
ethan_humphries2,2.0,9.99,
ethan_w,161.0,1840.500000000001,
ethanabey,185.0,2338.4899999999993,100.0
ethanbradberrry,112.0,1040.3700000000003,100.0
ethanbro,75.0,426.5600000000002,100.0
ethancuz,17.0,217.89000000000001,
ethancvaldaroni,39.0,352.7800000000001,
ethannn9,19.0,145.9,
ethanol10,70.0,514.4900000000002,86.0
ethanplays,5.0,49.97,
ethanwaynedumbass,19.0,185.87000000000003,
etherealblaze,199.0,2505.1999999999957,
ethos102,64.0,770.5000000000003,100.0
etnelav,55.0,839.5500000000003,
eugabriel,9.0,54.97,
eugeniolopstar,81.0,773.4800000000004,
eunachorn,17.0,167.91000000000003,
eunmac,743.0,8398.899999999907,60.0
euodeioavault,100.0,587.5400000000002,
eusoutreramesmo,54.0,435.79000000000013,
euzi,19.0,309.89000000000004,100.0
euzo,197.0,2610.5799999999945,
evan8tor,95.0,1011.3800000000003,
evankohgj,77.0,778.5200000000003,100.0
evcentric,137.0,1584.9000000000008,100.0
evejohnhoward,47.0,552.6600000000001,
evengodsrespawn,37.0,493.70000000000016,
everreddie,42.0,329.82000000000005,0.0
everybodyloveskungfufighting,84.0,714.5300000000003,100.0
everybodylovesrayman,79.0,1002.3900000000003,100.0
everything_u_want,12.0,44.97,
evil_goat66,35.0,365.7400000000001,
evil_poopy,46.0,649.7100000000002,
evilcow156,228.0,2409.7199999999934,
evilcow95,74.0,715.5900000000003,
evildenzel,22.0,120.89999999999999,
evileta,135.0,1669.9600000000007,
evilindiegaming,18.0,24.97,100.0
evillittleweirdguy,135.0,1849.9000000000008,100.0
evilpancakeman,109.0,1531.1400000000006,
evilrussell117,144.0,1690.9400000000007,0.0
evilspirit112233,92.0,681.5500000000003,67.0
evofrex,85.0,866.5100000000003,100.0
evolic,92.0,580.6800000000002,100.0
evolnomad,22.0,264.83000000000004,
evolutionswag1,53.0,337.84000000000003,100.0
evulove,10.0,104.95,
evydder,243.0,2546.309999999995,
ewanthelegend,12.0,39.97,
ewqnep112,109.0,1337.2400000000005,
ewrwerewrewrew,116.0,1047.1600000000005,0.0
ewzilla,75.0,683.5600000000003,
exLightning,110.0,1180.0400000000006,67.0
exaqt,209.0,2788.449999999996,0.0
exaqtion,16.0,194.87000000000003,
exc03433,7.0,54.96,
excalibre,80.0,1135.3500000000004,
excdfx,93.0,674.4000000000002,100.0
excelrox,57.0,331.7400000000001,
exclamationmarx,6.0,64.96,
excorse,30.0,440.78000000000014,
exdddddddddd,53.0,411.7400000000001,100.0
exelementals,216.0,3614.9799999999873,
exelfish,14.0,29.98,
exellexe,114.0,353.82000000000005,0.0
exeon2000,29.0,159.88,
exiaez,37.0,445.7100000000001,100.0
exilecs,32.0,349.83000000000004,100.0
exohazard,31.0,317.83000000000004,
exosunder,74.0,868.3900000000003,
exoticminecrafter,3.0,9.99,
exotiksnipa,179.0,2798.6399999999953,
exovahvlist,33.0,344.7600000000001,
expansionking,7.0,44.97,
expert_spy,43.0,112.91999999999999,100.0
exploderguy,68.0,652.5900000000003,100.0
explodinggravy,103.0,934.2900000000005,
explosionsandstuff,15.0,133.89999999999998,
explosiv3,101.0,1081.2300000000005,100.0
expos,48.0,174.91,100.0
express157,75.0,912.5000000000002,100.0
exratchet,143.0,1698.1400000000006,100.0
exrayted,71.0,1556.3700000000003,
exsaw19,41.0,249.82000000000002,
exton,113.0,1295.0900000000006,100.0
extremeprejudice,147.0,1317.0600000000006,0.0
extronic,799.0,3584.729999999987,
exyz3,64.0,352.74000000000007,100.0
